date,title,url,year,language,stock_code,company_name
2024-05-22,2024年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/54060/140120240521503280.pdf,2024,Japanese,54060,神戸製鋼所
2024-05-22,2024年定時株主総会招集通知及び株主総会資料（電子提供措置事項のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項）,https://www2.jpx.co.jp/disc/54060/140120240521503301.pdf,2024,Japanese,54060,神戸製鋼所
2024-05-22,Notice of 2024 Annual General Meeting and Meeting Materials,https://www2.jpx.co.jp/disc/54060/140120240521503302.pdf,2024,Japanese,54060,神戸製鋼所
2023-06-02,2023年定時株主総会「電子提供措置事項記載書面のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項」一部訂正について,https://www2.jpx.co.jp/disc/54060/140120230601592907.pdf,2023,Japanese,54060,神戸製鋼所
2023-06-02,（訂正版）2023年定時株主総会招集通知及び株主総会資料（電子提供措置事項記載書面のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項）,https://www2.jpx.co.jp/disc/54060/140120230601592908.pdf,2023,Japanese,54060,神戸製鋼所
2023-05-24,Notice of 2023 Annual General Meeting and Meeting Materials,https://www2.jpx.co.jp/disc/54060/140120230523580170.pdf,2023,Japanese,54060,神戸製鋼所
2023-05-24,2023年定時株主総会招集通知及び株主総会資料（電子提供措置事項記載書面のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項）,https://www2.jpx.co.jp/disc/54060/140120230523580169.pdf,2023,Japanese,54060,神戸製鋼所
2023-05-24,2023年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/54060/140120230523580168.pdf,2023,Japanese,54060,神戸製鋼所
2022-05-25,2022年定時株主総会招集通知,https://www2.jpx.co.jp/disc/54060/140120220524556612.pdf,2022,Japanese,54060,神戸製鋼所
2022-05-25,2022年定時株主総会招集通知　インターネット開示事項,https://www2.jpx.co.jp/disc/54060/140120220524556613.pdf,2022,Japanese,54060,神戸製鋼所
2022-05-25,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/54060/140120220524556614.pdf,2022,Japanese,54060,神戸製鋼所
2021-05-26,2021年定時株主総会招集通知,https://www2.jpx.co.jp/disc/54060/140120210525428791.pdf,2021,Japanese,54060,神戸製鋼所
2021-05-26,2021年定時株主総会招集通知　インターネット開示事項,https://www2.jpx.co.jp/disc/54060/140120210525428792.pdf,2021,Japanese,54060,神戸製鋼所
2021-05-26,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/54060/140120210525428793.pdf,2021,Japanese,54060,神戸製鋼所
2020-05-28,Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/54060/140120200527425814.pdf,2020,Japanese,54060,神戸製鋼所
2020-05-27,2020年定時株主総会招集通知,https://www2.jpx.co.jp/disc/54060/140120200526425416.pdf,2020,Japanese,54060,神戸製鋼所
2020-05-27,2020年定時株主総会招集通知　インターネット開示事項,https://www2.jpx.co.jp/disc/54060/140120200526425419.pdf,2020,Japanese,54060,神戸製鋼所
2025-05-27,"Notice of the 23rd Ordinary General Meeting of Shareholders (May 26, 2025)",https://www2.jpx.co.jp/disc/54110/140120250526566000.pdf,2025,English,54110,ＪＦＥホールディングス
2025-05-27,第23回定時株主総会招集ご通知交付書面から除く事項,https://www2.jpx.co.jp/disc/54110/140120250526565999.pdf,2025,Japanese,54110,ＪＦＥホールディングス
2025-05-27,第23回定時株主総会招集ご通知及び株主総会資料,https://www2.jpx.co.jp/disc/54110/140120250526565998.pdf,2025,Japanese,54110,ＪＦＥホールディングス
2024-06-08,"Notice of the 22nd Ordinary General Meeting of Shareholders (May 23, 2024)",https://www2.jpx.co.jp/disc/54110/140120240607524212.pdf,2024,English,54110,ＪＦＥホールディングス
2024-06-08,"Notice of the 22nd Ordinary General Meeting of Shareholders（June 6, 2024）",https://www2.jpx.co.jp/disc/54110/140120240607524214.pdf,2024,English,54110,ＪＦＥホールディングス
2024-06-08,Partial Revision to the “Notice of the 22nd Ordinary General Meeting of Shareholders”,https://www2.jpx.co.jp/disc/54110/140120240607524213.pdf,2024,English,54110,ＪＦＥホールディングス
2024-06-08,第22回定時株主総会招集ご通知の一部修正について,https://www2.jpx.co.jp/disc/54110/140120240607524211.pdf,2024,Japanese,54110,ＪＦＥホールディングス
2024-06-08,第22回定時株主総会招集ご通知及び株主総会資料,https://www2.jpx.co.jp/disc/54110/140120240607524210.pdf,2024,Japanese,54110,ＪＦＥホールディングス
2024-06-07,Matters Omitted from the Paper Copy of the Notice of the 22nd Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54110/140120240606523455.pdf,2024,English,54110,ＪＦＥホールディングス
2024-06-07,"Notice of the 22nd Ordinary General Meeting of Shareholders (June 6, 2024)",https://www2.jpx.co.jp/disc/54110/140120240606523459.pdf,2024,English,54110,ＪＦＥホールディングス
2024-05-24,2024年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/54110/140120240523505425.pdf,2024,Japanese,54110,ＪＦＥホールディングス
2024-05-24,2024年定時株主総会招集通知交付書面から除く事項,https://www2.jpx.co.jp/disc/54110/140120240523505436.pdf,2024,Japanese,54110,ＪＦＥホールディングス
2024-05-24,"Notice of the 22nd Ordinary General Meeting of Shareholders (May 23, 2024)",https://www2.jpx.co.jp/disc/54110/140120240523505514.pdf,2024,English,54110,ＪＦＥホールディングス
2023-06-08,Matters Omitted from the Paper Copy of the Notice of the  21st Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54110/140120230607598282.pdf,2023,English,54110,ＪＦＥホールディングス
2023-06-08,Notice of the 21st Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54110/140120230607598271.pdf,2023,English,54110,ＪＦＥホールディングス
2023-05-25,2023年定時株主総会招集通知交付書面から除く事項,https://www2.jpx.co.jp/disc/54110/140120230524580580.pdf,2023,Japanese,54110,ＪＦＥホールディングス
2023-05-25,2023年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/54110/140120230524580572.pdf,2023,Japanese,54110,ＪＦＥホールディングス
2022-06-04,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/54110/140120220603570466.pdf,2022,Japanese,54110,ＪＦＥホールディングス
2022-06-04,Notice of Convocation Annual General Meeting 2022 Materials Published on our Website,https://www2.jpx.co.jp/disc/54110/140120220603570467.pdf,2022,Japanese,54110,ＪＦＥホールディングス
2022-05-24,2022年定時株主総会招集通知,https://www2.jpx.co.jp/disc/54110/140120220523554003.pdf,2022,Japanese,54110,ＪＦＥホールディングス
2022-05-24,2022年定時株主総会招集通知　ホームページ掲載事項,https://www2.jpx.co.jp/disc/54110/140120220523554004.pdf,2022,Japanese,54110,ＪＦＥホールディングス
2021-06-08,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/54110/140120210607443129.pdf,2021,Japanese,54110,ＪＦＥホールディングス
2021-06-08,Notice of Convocation Annual General Meeting 2021 Materials Published on our Website,https://www2.jpx.co.jp/disc/54110/140120210607443130.pdf,2021,Japanese,54110,ＪＦＥホールディングス
2021-05-25,2021年定時株主総会招集通知,https://www2.jpx.co.jp/disc/54110/140120210524426985.pdf,2021,Japanese,54110,ＪＦＥホールディングス
2021-05-25,2021年定時株主総会招集通知　ホームページ掲載事項,https://www2.jpx.co.jp/disc/54110/140120210524426986.pdf,2021,Japanese,54110,ＪＦＥホールディングス
2020-06-04,Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/54110/140120200603435218.pdf,2020,Japanese,54110,ＪＦＥホールディングス
2020-06-04,Notice of Convocation Annual General Meeting 2020 Materials Published on our Website,https://www2.jpx.co.jp/disc/54110/140120200603435219.pdf,2020,Japanese,54110,ＪＦＥホールディングス
2020-06-04,「第18回定時株主総会招集ご通知」の一部修正について,https://www2.jpx.co.jp/disc/54110/140120200603435217.pdf,2020,Japanese,54110,ＪＦＥホールディングス
2020-05-22,2020年定時株主総会招集通知,https://www2.jpx.co.jp/disc/54110/140120200521420960.pdf,2020,Japanese,54110,ＪＦＥホールディングス
2020-05-22,2020年定時株主総会招集通知　ホームページ掲載事項,https://www2.jpx.co.jp/disc/54110/140120200521420981.pdf,2020,Japanese,54110,ＪＦＥホールディングス
2024-06-18,（訂正）第105回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54440/140120240617530390.pdf,2024,Japanese,54440,大和工業
2024-06-06,Notice of the 105th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54440/140120240605522087.pdf,2024,English,54440,大和工業
2024-05-29,第105回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54440/140120240528510845.pdf,2024,Japanese,54440,大和工業
2024-05-29,第105回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54440/140120240528510844.pdf,2024,Japanese,54440,大和工業
2023-06-16,Notice of the 104th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54440/140120230615504614.pdf,2023,English,54440,大和工業
2023-06-01,第104回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54440/140120230531590315.pdf,2023,Japanese,54440,大和工業
2023-06-01,第104回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54440/140120230531590314.pdf,2023,Japanese,54440,大和工業
2022-06-18,Notice of the 103rd Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54440/140120220617581658.pdf,2022,English,54440,大和工業
2022-06-01,第103回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54440/140120220531564476.pdf,2022,Japanese,54440,大和工業
2022-06-01,第103回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/54440/140120220531564477.pdf,2022,Japanese,54440,大和工業
2021-06-02,第102回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54440/140120210601437058.pdf,2021,Japanese,54440,大和工業
2021-06-02,第102回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/54440/140120210601437059.pdf,2021,Japanese,54440,大和工業
2020-06-05,第101回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54440/140120200604436437.pdf,2020,Japanese,54440,大和工業
2020-06-05,第101回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/54440/140120200604436438.pdf,2020,Japanese,54440,大和工業
2025-05-27,NOTICE OF THE 91st ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54630/140120250526565542.pdf,2025,English,54630,丸一鋼管
2025-05-27,第91回定時株主総会招集ご通知及び株主総会資料,https://www2.jpx.co.jp/disc/54630/140120250526565540.pdf,2025,Japanese,54630,丸一鋼管
2025-05-27,第91回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54630/140120250526565541.pdf,2025,Japanese,54630,丸一鋼管
2024-05-28,NOTICE OF THE 90th ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54630/140120240527508219.pdf,2024,English,54630,丸一鋼管
2024-05-28,第90回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54630/140120240527508218.pdf,2024,Japanese,54630,丸一鋼管
2024-05-28,第90回定時株主総会招集ご通知及び株主総会資料,https://www2.jpx.co.jp/disc/54630/140120240527508217.pdf,2024,Japanese,54630,丸一鋼管
2023-05-30,NOTICE OF THE 89th ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54630/140120230529586121.pdf,2023,English,54630,丸一鋼管
2023-05-30,第89回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54630/140120230529586100.pdf,2023,Japanese,54630,丸一鋼管
2023-05-30,第89回定時株主総会招集ご通知及び株主総会資料,https://www2.jpx.co.jp/disc/54630/140120230529586099.pdf,2023,Japanese,54630,丸一鋼管
2022-06-16,第88期報告書記載事項の一部修正について,https://www2.jpx.co.jp/disc/54630/140120220615580292.pdf,2022,Japanese,54630,丸一鋼管
2022-05-31,第88回定時株主総会招集ご通知に際してのインターネット開示情報,https://www2.jpx.co.jp/disc/54630/140120220530562192.pdf,2022,Japanese,54630,丸一鋼管
2022-05-31,第88回定時株主総会招集ご通知添付書類,https://www2.jpx.co.jp/disc/54630/140120220530562191.pdf,2022,Japanese,54630,丸一鋼管
2022-05-31,Notice of The 88th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/54630/140120220530562193.pdf,2022,Japanese,54630,丸一鋼管
2022-05-31,第88回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54630/140120220530562190.pdf,2022,Japanese,54630,丸一鋼管
2021-05-28,第87回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54630/140120210527431779.pdf,2021,Japanese,54630,丸一鋼管
2021-05-28,第87回定時株主総会招集ご通知に際してのインターネット開示情報,https://www2.jpx.co.jp/disc/54630/140120210527431821.pdf,2021,Japanese,54630,丸一鋼管
2021-05-28,第87回定時株主総会招集ご通知添付書類,https://www2.jpx.co.jp/disc/54630/140120210527431780.pdf,2021,Japanese,54630,丸一鋼管
2020-05-28,第86回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54630/140120200527426640.pdf,2020,Japanese,54630,丸一鋼管
2020-05-28,第86回定時株主総会招集ご通知に際してのインターネット開示情報,https://www2.jpx.co.jp/disc/54630/140120200527426642.pdf,2020,Japanese,54630,丸一鋼管
2020-05-28,第86回定時株主総会招集ご通知添付書類,https://www2.jpx.co.jp/disc/54630/140120200527426641.pdf,2020,Japanese,54630,丸一鋼管
2024-06-05,「第100期定時株主総会招集ご通知」の一部訂正について,https://www2.jpx.co.jp/disc/54710/140120240604520977.pdf,2024,Japanese,54710,大同特殊鋼
2024-05-31,NOTICE OF THE 100TH ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54710/140120240530514556.pdf,2024,English,54710,大同特殊鋼
2024-05-31,第100期定時株主総会 その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54710/140120240530514555.pdf,2024,Japanese,54710,大同特殊鋼
2024-05-31,第100期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54710/140120240530514554.pdf,2024,Japanese,54710,大同特殊鋼
2023-06-01,2023年定時株主総会その他の電子提供処置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/54710/140120230531590754.pdf,2023,Japanese,54710,大同特殊鋼
2023-06-01,2023年定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54710/140120230531590753.pdf,2023,Japanese,54710,大同特殊鋼
2023-06-01,NOTICE OF THE 99TH ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54710/140120230531590755.pdf,2023,English,54710,大同特殊鋼
2022-06-01,2022年定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54710/140120220531564321.pdf,2022,Japanese,54710,大同特殊鋼
2022-06-01,2022年定時株主総会招集ご通知に際してのインターネット開示情報,https://www2.jpx.co.jp/disc/54710/140120220531564322.pdf,2022,Japanese,54710,大同特殊鋼
2022-06-01,NOTICE OF THE 98TH ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54710/140120220531564323.pdf,2022,English,54710,大同特殊鋼
2021-06-01,2021年定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54710/140120210528432487.pdf,2021,Japanese,54710,大同特殊鋼
2021-06-01,2021年定時株主総会招集ご通知に際してのインターネット開示情報,https://www2.jpx.co.jp/disc/54710/140120210528432488.pdf,2021,Japanese,54710,大同特殊鋼
2021-06-01,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/54710/140120210528432489.pdf,2021,Japanese,54710,大同特殊鋼
2020-06-03,NOTICE OF THE 96TH ANNUAL GENERAL MEETING OF SHAREHOLDERS,https://www2.jpx.co.jp/disc/54710/140120200602433222.pdf,2020,English,54710,大同特殊鋼
2020-06-02,第９６期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/54710/140120200529430154.pdf,2020,Japanese,54710,大同特殊鋼
2020-06-02,第９６期定時株主総会招集ご通知に際してのインターネット開示情報,https://www2.jpx.co.jp/disc/54710/140120200529430155.pdf,2020,Japanese,54710,大同特殊鋼
2024-05-31,Notice of 2024 Annual General Meeting and Meeting Materials,https://www2.jpx.co.jp/disc/56310/140120240530515392.pdf,2024,Japanese,56310,日本製鋼所
2024-05-31,2024年定時株主総会資料（電子提供措置事項のうち交付書面省略事項）,https://www2.jpx.co.jp/disc/56310/140120240530515391.pdf,2024,Japanese,56310,日本製鋼所
2024-05-31,2024年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/56310/140120240530515390.pdf,2024,Japanese,56310,日本製鋼所
2023-06-05,2023年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/56310/140120230602594210.pdf,2023,Japanese,56310,日本製鋼所
2023-06-05,Notice of 2023 Annual General Meeting and Meeting Materials,https://www2.jpx.co.jp/disc/56310/140120230602594211.pdf,2023,Japanese,56310,日本製鋼所
2022-06-15,第96回定時株主総会招集ご通知記載事項の一部訂正について,https://www2.jpx.co.jp/disc/56310/140120220614579482.pdf,2022,Japanese,56310,日本製鋼所
2022-06-01,2022年定時株主総会招集通知,https://www2.jpx.co.jp/disc/56310/140120220531565554.pdf,2022,Japanese,56310,日本製鋼所
2022-06-01,2022年法令及び定款に基づくインターネット開示事項,https://www2.jpx.co.jp/disc/56310/140120220531565555.pdf,2022,Japanese,56310,日本製鋼所
2022-06-01,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/56310/140120220531565557.pdf,2022,Japanese,56310,日本製鋼所
2022-06-01,第96回定時株主総会招集ご通知記載事項の一部訂正について,https://www2.jpx.co.jp/disc/56310/140120220531565556.pdf,2022,Japanese,56310,日本製鋼所
2021-05-31,2021年定時株主総会招集通知,https://www2.jpx.co.jp/disc/56310/140120210528433434.pdf,2021,Japanese,56310,日本製鋼所
2021-05-31,2021年法令及び定款に基づくインターネット開示事項,https://www2.jpx.co.jp/disc/56310/140120210528433435.pdf,2021,Japanese,56310,日本製鋼所
2021-05-31,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/56310/140120210528433436.pdf,2021,Japanese,56310,日本製鋼所
2020-06-09,Notice of the 94th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/56310/140120200608439675.pdf,2020,English,56310,日本製鋼所
2020-06-03,2020年定時株主総会招集通知,https://www2.jpx.co.jp/disc/56310/140120200602433732.pdf,2020,Japanese,56310,日本製鋼所
2020-06-03,2020年法令及び定款に基づくインターネット開示事項,https://www2.jpx.co.jp/disc/56310/140120200602433733.pdf,2020,Japanese,56310,日本製鋼所
2025-05-28,2025年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57060/140120250527567538.pdf,2025,Japanese,57060,三井金属鉱業
2025-05-28,2025年定時株主総会報告書（電子提供措置事項記載書面）,https://www2.jpx.co.jp/disc/57060/140120250527567537.pdf,2025,Japanese,57060,三井金属鉱業
2025-05-28,2025年定時株主総会招集通知,https://www2.jpx.co.jp/disc/57060/140120250527567536.pdf,2025,Japanese,57060,三井金属鉱業
2024-06-14,2024年定時株主総会招集通知,https://www2.jpx.co.jp/disc/57060/140120240613528202.pdf,2024,Japanese,57060,三井金属鉱業
2024-06-14,Notice of Convocation Annual General Meeting 2024,https://www2.jpx.co.jp/disc/57060/140120240613528203.pdf,2024,Japanese,57060,三井金属鉱業
2024-05-30,Notice of Convocation Annual General Meeting 2024,https://www2.jpx.co.jp/disc/57060/140120240529511788.pdf,2024,Japanese,57060,三井金属鉱業
2024-05-28,2024年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57060/140120240527507937.pdf,2024,Japanese,57060,三井金属鉱業
2024-05-28,2024年定時株主総会招集通知,https://www2.jpx.co.jp/disc/57060/140120240527507935.pdf,2024,Japanese,57060,三井金属鉱業
2024-05-28,2024年定時株主総会報告書（電子提供措置事項記載書面）,https://www2.jpx.co.jp/disc/57060/140120240527507936.pdf,2024,Japanese,57060,三井金属鉱業
2023-06-01,Notice of Convocation Annual General Meeting 2023,https://www2.jpx.co.jp/disc/57060/140120230531589287.pdf,2023,Japanese,57060,三井金属鉱業
2023-05-30,2023年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/57060/140120230529585272.pdf,2023,Japanese,57060,三井金属鉱業
2023-05-30,2023年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57060/140120230529585273.pdf,2023,Japanese,57060,三井金属鉱業
2022-06-08,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/57060/140120220607573297.pdf,2022,Japanese,57060,三井金属鉱業
2022-05-28,2022年定時株主総会招集通知,https://www2.jpx.co.jp/disc/57060/140120220527560796.pdf,2022,Japanese,57060,三井金属鉱業
2022-05-28,2022年定時株主総会招集通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/57060/140120220527560797.pdf,2022,Japanese,57060,三井金属鉱業
2021-06-05,2021年定時株主総会招集通知,https://www2.jpx.co.jp/disc/57060/140120210604441344.pdf,2021,Japanese,57060,三井金属鉱業
2021-06-05,2021年定時株主総会招集通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/57060/140120210604441345.pdf,2021,Japanese,57060,三井金属鉱業
2020-06-09,Notice of Convocation of the 95th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57060/140120200608439430.pdf,2020,Japanese,57060,三井金属鉱業
2020-06-04,第95期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/57060/140120200603434927.pdf,2020,Japanese,57060,三井金属鉱業
2020-06-04,第95期定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/57060/140120200603434928.pdf,2020,Japanese,57060,三井金属鉱業
2025-05-23,第100回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57110/140120250522561646.pdf,2025,Japanese,57110,三菱マテリアル
2025-05-23,第100期報告書（招集ご通知添付書類）,https://www2.jpx.co.jp/disc/57110/140120250522561645.pdf,2025,Japanese,57110,三菱マテリアル
2025-05-23,第100回定時株主総会招集ご通知（交付書面）,https://www2.jpx.co.jp/disc/57110/140120250522561644.pdf,2025,Japanese,57110,三菱マテリアル
2024-06-13,Business Report and Financial Statements,https://www2.jpx.co.jp/disc/57110/140120240612527605.pdf,2024,Japanese,57110,三菱マテリアル
2024-06-13,Notice of the 99th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57110/140120240612527604.pdf,2024,English,57110,三菱マテリアル
2024-06-13,第99回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57110/140120240612527603.pdf,2024,Japanese,57110,三菱マテリアル
2024-06-13,第99回定時株主総会招集ご通知（株主総会資料）,https://www2.jpx.co.jp/disc/57110/140120240612527601.pdf,2024,Japanese,57110,三菱マテリアル
2024-06-13,第99期報告書（第99回定時株主総会招集ご通知添付書類）,https://www2.jpx.co.jp/disc/57110/140120240612527602.pdf,2024,Japanese,57110,三菱マテリアル
2024-05-24,第99回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57110/140120240523505814.pdf,2024,Japanese,57110,三菱マテリアル
2024-05-24,第99回定時株主総会招集ご通知（株主総会資料）,https://www2.jpx.co.jp/disc/57110/140120240523505812.pdf,2024,Japanese,57110,三菱マテリアル
2024-05-24,第99期報告書（第99回定時株主総会招集ご通知添付書類）,https://www2.jpx.co.jp/disc/57110/140120240523505813.pdf,2024,Japanese,57110,三菱マテリアル
2023-06-16,[Updated] Notice of the 98th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57110/140120230615504651.pdf,2023,English,57110,三菱マテリアル
2023-06-07,Business Report and Financial Statements,https://www2.jpx.co.jp/disc/57110/140120230606596924.pdf,2023,Japanese,57110,三菱マテリアル
2023-06-07,Notice of the 98th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57110/140120230606596923.pdf,2023,English,57110,三菱マテリアル
2023-05-25,第98回定時株主総会招集ご通知（株主総会資料）,https://www2.jpx.co.jp/disc/57110/140120230524581128.pdf,2023,Japanese,57110,三菱マテリアル
2023-05-25,第98期報告書（第98回定時株主総会招集ご通知添付書類）,https://www2.jpx.co.jp/disc/57110/140120230524581129.pdf,2023,Japanese,57110,三菱マテリアル
2023-05-25,第98回定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57110/140120230524581130.pdf,2023,Japanese,57110,三菱マテリアル
2022-06-06,Notice of the 97th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57110/140120220603569789.pdf,2022,English,57110,三菱マテリアル
2022-06-06,Business Report and Financial Statements,https://www2.jpx.co.jp/disc/57110/140120220603569790.pdf,2022,Japanese,57110,三菱マテリアル
2022-05-25,第97回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/57110/140120220524556277.pdf,2022,Japanese,57110,三菱マテリアル
2022-05-25,第97回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/57110/140120220524556279.pdf,2022,Japanese,57110,三菱マテリアル
2022-05-25,第97期報告書(第97回定時株主総会招集ご通知添付書類),https://www2.jpx.co.jp/disc/57110/140120220524556278.pdf,2022,Japanese,57110,三菱マテリアル
2021-06-09,Business Report and Financial Statements,https://www2.jpx.co.jp/disc/57110/140120210608444514.pdf,2021,Japanese,57110,三菱マテリアル
2021-06-09,Notice of the 96th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57110/140120210608444513.pdf,2021,English,57110,三菱マテリアル
2021-05-25,第96期報告書（第96回定時株主総会招集ご通知添付書類）,https://www2.jpx.co.jp/disc/57110/140120210524427249.pdf,2021,Japanese,57110,三菱マテリアル
2021-05-25,第96回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/57110/140120210524427248.pdf,2021,Japanese,57110,三菱マテリアル
2021-05-25,第96回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/57110/140120210524427250.pdf,2021,Japanese,57110,三菱マテリアル
2020-06-19,第95期報告書（第95回定時株主総会招集ご通知添付書類）の一部修正について,https://www2.jpx.co.jp/disc/57110/140120200618447515.pdf,2020,Japanese,57110,三菱マテリアル
2020-06-17,Business Report and Financial Statements,https://www2.jpx.co.jp/disc/57110/140120200616445750.pdf,2020,Japanese,57110,三菱マテリアル
2020-06-17,Notice of the 95th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/57110/140120200616445749.pdf,2020,English,57110,三菱マテリアル
2020-06-08,第95回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/57110/140120200605438374.pdf,2020,Japanese,57110,三菱マテリアル
2020-06-08,第95回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/57110/140120200605438376.pdf,2020,Japanese,57110,三菱マテリアル
2020-06-08,第95期報告書（第95回定時株主総会招集ご通知添付書類）,https://www2.jpx.co.jp/disc/57110/140120200605438375.pdf,2020,Japanese,57110,三菱マテリアル
2025-05-28,2025年定時株主総会 その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/57130/140120250527567155.pdf,2025,Japanese,57130,住友金属鉱山
2025-05-28,2025年定時株主総会 報告書（電子提供措置事項記載書面）,https://www2.jpx.co.jp/disc/57130/140120250527567154.pdf,2025,Japanese,57130,住友金属鉱山
