year,code,market,code_market,company_name,auditor_before_setup,earliest_ir_date,ir_date,ir_links,earliest_report_date,report_date,report_links,purpose,committee_members,assistants,source_url
2024,7735,東証プライム,7735 東証プライム,株式会社SCREENホールディングス,あずさ,2024/11/14,2024/11/14 2025/01/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241114_chousa7735.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250110_chousa7735.pdf,2025/01/14,2025/01/14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250114_chousa7735.pdf,＜特別調査委員会＞ （１）事実関係の調査 （２）類似事象の有無の調査 （３）影響額の算定 （４）原因究明と再発防止策の提言 （５）その他、当委員会が必要と認めた事項,委員⻑：（当社社外監査役 公認会計士） 横⼭ 誠二 委員：（当社社外監査役 弁護士） 吉川 哲朗 委員：（デロイト トーマツ ファイナンシャルアドバイザリー合同会社 公認会計士） 佐藤 保則 委員：（弁護士法人三宅法律事務所 弁護士） 松本 好史,デロイトトーマツファイナンシャルアドバイザリー合同会社 公認会計士 び弁護士法人三宅法律事務所 弁護士,http://www.daisanshaiinkai.com/2024/
2024,8309,東証プライム・名証プレミア,8309 東証プライム・名証プレミア,三井住友トラストグループ株式会社,あずさ,2024/11/12,2024/11/12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241112_chousa8309.pdf,2025/05/01,2025/05/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250501_chousa8309.pdf,＜調査委員会＞ （１）元社員のインサイダー取引の事実調査 （２）元社員の類似取引調査 （３）元社員以外の類似取引の有無調査 （４）発生原因の究明と分析（インサイダー取引の未然防止に関わる社内ルールの有効性調査を含む） （５）再発防止策の提言,委員長：（三井住友トラストグループ株式会社独立社外取締役 監査委員） 榊原 一夫 委員：（三井住友信託銀行株式会社独立社外取締役 監査等委員） 伊達 英文 委員：（日比谷パーク法律事務所 弁護士） 松山 遙,アンダーソン・毛利・友常法律事務所外国法共同事業 弁護士 三宅 英貴 渋谷 武宏 大西 良平 光木 春太 向佐 祐一 中川 佳直 石川 雅人 岡 勇輝 天野 尊仁 北泉 隆之 佐藤 大来 PwCリスクアドバイザリー合同会社,http://www.daisanshaiinkai.com/2024/
2024,4418,東証グロース,4418 東証グロース,株式会社JDSC,トーマツ,2024/11/12,2024/11/12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241112_chousa4418.pdf,2025/02/13,2025/02/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250213_chousa4418.pdf,＜調査委員会＞ 本件の事実関係、影響額を含め、全容解明のため,,,http://www.daisanshaiinkai.com/2024/
2024,6464,東証プライム,6464 東証プライム,株式会社ツバキ・ナカシマ,EY新日本,2024/11/11,2024/11/11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/241111_chousa6464.pdf,2025/02/17,2025/02/17,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/11/250217_chousa6464.pdf,＜特別調査委員会＞ （１）本件に関する事実経緯の調査及び原因の究明 （２）その他の当社製品の品質に関わる重大な不適切行為の有無の調査 （３）2018年に設置した特別調査委員会の報告書をうけた再発防止策の有効性および本件との関連性についての検証 （４）本件発生の背景としてガバナンス・組織風土との関連性の検証と、検証を踏まえた実効性のある再発防止策の検討及び提言 （５）その他上記に関連する事項で特別調査委員会が必要と認めた事項,委員長：（大江橋法律事務所 弁護士） 畝本 毅 委員：（西村あさひ法律事務所 弁護士） 平尾 覚 委員：（西村あさひ法律事務所 弁護士） 八木 浩史,西村あさひ法律事務所・外国法共同事業 弁護士 9名 デロイトトーマツファイナンシャルアドバイザリー合同会社 公認会計士 8名 スタッフ 40名,http://www.daisanshaiinkai.com/2024/
2024,6087,東証スタンダード,6087 東証スタンダード,株式会社アビスト,アーク,2024/10/30,2024/10/30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241030_chousa6087.pdf,2024/12/20,2024/12/20,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241220_chousa6087.pdf,＜特別調査委員会＞ （１） 本件事案に関する事実関係の調査 （２） 本件事案に類似する事案の存否及び事実関係の調査 （３） 上記（１）及び（２）による業績への影響額の確認 （４） 上記（１）及び（２）が生じた原因究明と再発防止策の策定 （５） その他、特別調査委員会が必要と認めた事項,委員長：（独立社外取締役（監査等委員）阿部・井窪・片 山法律事務所 弁護士） 江幡 奈歩 委員：（独立社外取締役（監査等委員） 公認会計士） 山本 守 委員：（石嵜・山中総合法律事務所 弁護士） 岸 聖太郎,,http://www.daisanshaiinkai.com/2024/
2024,2121,東証プライム,2121 東証プライム,株式会社MIXI,PwC Japan,2024/10/30,2024/10/30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241030_chousa2121.pdf,2024/12/26,2024/12/26 2024/12/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241226_chousa2121.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241227_chousa2121.pdf,＜調査チーム＞ （１）本件疑義に関する事実調査 （２）本件疑義の類似事案の有無の調査 （３）本件疑義の原因の分析 （４）再発防止策の提言,,,http://www.daisanshaiinkai.com/2024/
2024,8697,東証プライム,8697 東証プライム,株式会社日本取引所グループ,トーマツ,2024/10/29,2024/10/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241029_chousa8697.pdf,,未公表,,＜調査検証委員会＞ （１）本件事案の発生原因の究明 （２）再発防止策に関する評価,委員長：（指名委員会委員 リスクポリシー委員会委員長） 竹野 康造 委員：（報酬委員会委員長 監査委員会委員） 釡 和明 委員：（監査委員会委員 リスクポリシー委員会委員） 住田 清芽 委員：（監査委員会委員 リスクポリシー委員会委員） 松本 光弘,,http://www.daisanshaiinkai.com/2024/
2024,1833,東証プライム,1833 東証プライム,株式会社奥村組,トーマツ,2024/10/24,2024/10/24,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/241024_chousa1833.pdf,2025/01/15,2025/01/15,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2024/10/250115_chousa1833.pdf,＜社内調査委員会＞ （１）本件事案にかかる事実関係の調査 （２）本件事案に類似する事案の有無の調査 （３）本件事案に関する連結財務諸表等への影響額の確定 （４）本件事案の原因等の分析（動機・経緯・指示命令系統等） （５）再発防止策の策定等,委員長：（社外取締役監査等委員 弁護士） 小寺 哲夫 委員：（社外取締役監査等委員 公認会計士） 西原 健二 委員：（三島会計事務所 公認会計士・税理士） 三島 圭史 委員：（弁護士・公認不正検査士、ひふみ総合法律事務所） 矢田 悠 委員：代表取締役常務執行役員 管理本部長） 松島 弘幸,ひふみ総合法律事務所 小島冬樹 堤大輔 金竜貴 生井佳代 玉川法律事務所 玉川竜大 公認会計士 河江健史 張本和志 村田茂也 佐々木洋平 小嶋良樹 川中宏介 吉田壮志他5名 太陽グラントソントン・アドバイザーズ株式会社 垂水敬 前村浩介 井戸志生,http://www.daisanshaiinkai.com/2024/
2023,3306,東証スタンダード,3306 東証スタンダード,日本製麻株式会社,なぎさ,2023/08/29,2023/08/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230829_chousa3306.pdf,2023/11/22,2023/11/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231122_chousa3306.pdf,＜特別調査委員会＞ （１）本件疑惑に係る事実関係の調査 （２）本件疑惑が事実であることが判明した場合、その影響額の算定 （３）本件疑惑が事実であることが判明した場合、その原因の究明及び再発防止策の提言 （４）上記各号の事項を遂行した結果に基づく調査報告書の作成及びその調査報告書の当社への提出 （５）その他、特別調査委員会が必要と認めた事項,委員長：（弁護士法人琴平綜合法律事務所 弁護士） 大下 良仁 委員：（当社社外取締役（監査等委員） 弁護士法人三宅法律 事務所 弁護士） 渡邉 雅之 委員：（当社社外取締役（監査等委員） 株式会社マネージポート会計事務所 公認会計士） 佐々木 健郎,,http://www.daisanshaiinkai.com/2023/page/2/
2023,7676,東証グロース,7676 東証グロース,株式会社グッドスピード,A＆Aパートナーズ,2023/08/24,2023/08/24,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230824_chousa7676.pdf,2023/10/20,2023/10/20,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231020_chousa7676.pdf,＜社内調査委員会＞ 調査範囲を拡大し、客観的により踏み込んだ調査を行うため,,,http://www.daisanshaiinkai.com/2023/page/2/
2023,7740,東証プライム,7740 東証プライム,株式会社タムロン,和宏,2023/08/22,2023/08/22 2023/11/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230822_chousa7740.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231101_chousa7740.pdf,2023/11/02,2023/11/02,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231102_chousa7740.pdf,＜特別調査委員会＞ （１）本件事案の事実関係の調査 （２）本件事案に類似する事象の有無の調査 （３）本件事案の原因究明及び再発防止策の提言,委員長：（日比谷パーク法律事務所 パートナー 弁護士） 水野 信次 委員：（当社独立社外取締役 公認会計士） 片桐 春美 委員：（日比谷パーク法律事務所 パートナー 弁護士） 野宮 拓,虎ノ門有限責任監査法人 公認会計士 6名 補助者 1名 日比谷パーク法律事務所 弁護士 2名 パラリーガル 1名 エグゼクティブセクレタリー 1名,http://www.daisanshaiinkai.com/2023/page/2/
2023,8630,東証プライム,8630 東証プライム,SOMPOホールディングス株式会社,EY新日本,2023/08/07,2023/08/07 2023/09/08 2023/12/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230908_chousa8630.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231222_chousa8630.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/23807_chousa8630.pdf,2023/10/10,2023/10/10 2024/01/16 2024/01/16,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231010_chousa8630.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/240116_chousa8630.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/240116_chousa8630_2.pdf,＜社外調査委員会＞ （１）BM による不正請求における SJ の関わりや認識等に係る事実関係の調査 （２）BM による不正請求に類似する事象等の有無の調査 （３）本件の原因分析（SHD におけるグループガバナンスの在り方を含む。）と再発防止策の提言 （４）その他、当委員会が必要と認めた事項,委員長：（弁護士法人YAMAGUCHI&PARTNERS法律事務所 弁護士） 山口 幹生 委員：（松田綜合法律事務所 弁護士） 片岡 敏晃 委員：（大森法律事務所 弁護士） 大森 一志,虎ノ門東京法律事務所 弁護士 堀 裕岳 岩崎 弘悟 夏目 大造 ㈱アカウンティング・アドバイザリー 弁護士 平井 太 松田綜合法律事務所 弁護士 梅澤 隼 渡邊 雄太 FTI Consulting Limited,http://www.daisanshaiinkai.com/2023/page/2/
2023,8630,東証プライム,8630 東証プライム,SOMPOホールディングス株式会社,EY新日本,2023/07/31,2023/07/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230731_chousa8630.pdf,,SOMPOホールディングス株式会社設置の社外調査委員会へ移行,,＜社外調査委員会＞ ビッグモーター社の不正請求に関する、過去の当社出向者の関与の有無や昨年の入庫紹介再開時の経緯等、全容の解明,,,http://www.daisanshaiinkai.com/2023/page/2/
2023,9621,東証プライム,9621 東証プライム,株式会社建設技術研究所,トーマツ,2023/08/04,2023/08/04 2023/08/14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230814_chousa9621.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/23804_chousa9621.pdf,2023/10/06,2023/10/06,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231006_chousa9621.pdf,＜社内調査委員会＞ （１）本件に関する事実関係の確認 （２）類似案件調査 （３）財務数値への影響と修正対応 （４）本件が生じた原因の分析と再発防止策の提言,委員長：（コンプライアンス担当役員 ガバナンス統括本部長） 名波 義昭 委員：（企画・営業本部長） 西村 達也 委員：（管理本部長） 鈴木 直人 委員：（桜田通り総合法律事務所シニアパートナー 弁護士） 石川 剛,ガバナンス統括本部コンプライアンス室（事務局） KPMG（デジタル・フォレンジック調査）,http://www.daisanshaiinkai.com/2023/page/2/
2023,2498,東証スタンダード,2498 東証スタンダード,株式会社オリエンタルコンサルタンツホールディングス,トーマツ,2023/08/04,2023/08/04,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/23804_chousa2498.pdf,2023/10/10,2023/10/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231010_chousa2498.pdf,＜特別調査委員会＞ （１）本事案に関する事実関係の調査 （２）本事案に類似する事象の有無の調査 （３）上記（１）及び（２）の財務諸表への影響の検討 （４）本事案の原因分析及び再発防止策の提言 （５）その他、当委員会が必要と認める事項,委員長：（東京富士法律事務所 弁護士） 小澤 徹夫 委員：（国広総合法律事務所 弁護士） 中村 克己 委員：（株式会社KPMG FAS 公認会計士） 藤田 大介,東京富士法律事務所 弁護士 足立 学 廣瀬 正剛 山田 祥恵 池田 佳菜子 国広総合法律事務所 弁護士 池田 晃司 牧野 輝暁 株式会社KPMG FAS 公認会計士 見越 敬夫 山口 孝之 竹本 裕史 株式会社KPMG FAS 中村 久美子 許 韵瀟 他 7名,http://www.daisanshaiinkai.com/2023/page/2/
2023,2427,東証プライム,2427 東証プライム,株式会社アウトソーシング,トーマツ,2023/08/01,2023/08/01 2023/08/10 2023/09/29 2023/11/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230810_chousa2427.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/230929_chousa2427.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231101_chousa2427.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/23801_chousa2427-1.pdf,2023/11/02,2023/11/02,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/08/231102_chousa2427.pdf,＜外部調査委員会＞ （１） 本件事案に係る事実関係の調査 （２） 本件事案に類似する事象の存否及び事実関係の調査 （３） 上記（１）及び（２）による連結財務諸表等への影響の有無及び影響額の確認 （４） 上記（１）及び（２）が生じた原因究明及び再発防止策の提言,委員長：（西村あさひ法律事務所 弁護士） 平尾 覚 委員：（公認会計士宇澤事務所 公認会計士） 宇澤 亜弓 委員：（西村あさひ法律事務所 弁護士） 美﨑 貴子,西村あさひ法律事務所・外国法共同事業 弁護士 5名 株式会社KPMG FAS SATO社会保険労務士法人 OTA社会保険労務士法人,http://www.daisanshaiinkai.com/2023/page/2/
2023,9928,東証プライム,9928 東証プライム,株式会社ミロク情報サービス,三優,2023/07/31,2023/07/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230731_chousa9928.pdf,2023/07/31,2023/07/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230731_chousa9928.pdf,＜外部調査＞ 事実究明と再発防止策の策定,弁護士法人瓜生・糸賀法律事務所 弁護士・公認不正検査士 山口 幹生 弁護士 伊藤 雅大 弁護士 梅澤 慶太 弁護士 山本 大介 公認会計士・税理士・公認不正検査士 山田 重嗣,,http://www.daisanshaiinkai.com/2023/page/2/
2023,3657,東証プライム,3657 東証プライム,ポールトゥウィンホールディングス株式会社,EY新日本,2023/07/25,2023/07/25,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230725_chousa3657.pdf,2023/09/14,2023/09/14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230914_chousa3657.pdf,＜特別調査委員会＞ （１）本件不正行為に係る事実関係の調査 （２）本件不正行為に類似する案件の存否及び事実関係の調査 （３）上記（１）及び（２）による財務諸表への影響額の確認 （４）本件不正行為が生じた原因分析と再発防止策の提言 （５）その他、特別調査委員会が必要と認めた事項,委員長：（カクイ法律事務所 弁護士） 村本 道夫 委員：（株式会社ビズサプリ代表取締役 公認会計士） 三木 孝則 委員：（当社社外取締役監査等委員、京橋法律事務所 弁護士） 白井 久明,PHD社外取締役 筒井 俊光 PHDグループ役職員 4名 PHD顧問会計士 1名 HIKE役職員 3名 ケーエルディスカバリオントラック 表参道パートナーズ法律事務所 弁護士 赤坂屋 潤,http://www.daisanshaiinkai.com/2023/page/2/
2023,8925,東証スタンダード,8925 東証スタンダード,株式会社アルデプロ,霞友,2023/07/19,2023/07/19 2023/09/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230719_chousa8925.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230922_chousa8925.pdf,2023/09/28,2023/09/28,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230928_chousa8925.pdf,＜社外調査委員会＞ （１）本件取引の事実関係の調査 （２）類似事案の存否及び事実関係の調査 （３）原因分析 （４）その他社外調査委員会が必要と認めた事項,委員長：（光和総合法律事務所 弁護士） 白井 真 委員：（ひふみ総合法律事務所 弁護士） 小島 冬樹 委員：（株式会社KIC 公認会計士） 髙木 明,光和総合法律事務所 弁護士 木谷 太郎 渡邊 涼介 井上 龍太郎 渡辺 大祐 森 大輝 網看 健太 岡本 健太 水村 優太 神 ふみ子 原田 康平 ひふみ総合法律事務所 弁護士 矢田 悠 松原 由佳 金 竜貴 八雲法律事務所 弁護士 笠置 泰平 LM法律事務所 弁護士 清水 祐大 神本公認会計士税理士事務所 公認会計士 神本 昇 株式会社KIC 公認会計士 河合 健一 山本 和男 篠崎 将明 古賀 俊宏 信田 淳 寒川 貴弘 松田 雄祐 小山 崇 木村 聡志 株式会社foxcale 公認会計士 小池 赳司 古津 亮介 福田 昌志,http://www.daisanshaiinkai.com/2023/page/2/
2023,7354,東証プライム,7354 東証プライム,株式会社ダイレクトマーケティングミックス,EY新日本,2023/07/18,2023/07/18,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230718_chousa7354.pdf,2023/10/13,2023/10/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/231013_chousa7354.pdf,＜特別調査委員会＞ （１）本件に関する事実関係の調査 （２）本件に類似する事案の存否及び事実関係の調査 （３）本件及びこれに類似する事案による財務諸表への影響の確認 （４）原因分析及び再発防止策の提言 （５）その他、特別調査委員会が必要と認めた事項,委員長：（大江橋法律事務所 弁護士） 山田 真吾 委員：（大江橋法律事務所 弁護士） 倉持 大 委員：（溝端公認会計士事務所 公認会計士） 溝端 浩人 委員：（当社社外取締役（独立役員）、監査委員 弁護士） 松原 由佳 委員：（当社社外取締役（独立役員）、監査委員 公認会計士） 米田 惠美,弁護士法人大江橋法律事務所 弁護士 髙田 真司 大多 和樹 稲葉 和香子 尾形 優造 国本 麻依子 岩﨑 翔太 安齋 美智代 筒井 秋成 山本 朗大 株式会社foxcale,http://www.daisanshaiinkai.com/2023/page/2/
2023,9263,東証スタンダード,9263 東証スタンダード,株式会社ビジョナリーホールディングス,PwCあらた,2023/07/06,2023/07/06,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230706_daisansha9263.pdf,2023/07/27,2023/07/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/07/230727_chousa9263.pdf,（１）内部調査等で判明した不適切な売上計上等の発生の内容要因等の原因解明、件外調査及び再発防止策の検討・提言 （２）前回調査報告書の提出時に判明していなかった事実関係の追加調査 （３）その他、当委員会が必要と認めた事項,委員長：（内幸町国際総合法律事務所 弁護士、元東海大学法科大学院教授） 六川 浩明 委員：（内幸町国際総合法律事務所 弁護士、元東京地検検事） 徳永 博久 委員：（松澤綜合会計事務所 公認会計士・公認不正検査士） 松澤 公貴,内幸町国際総合法律事務所 弁護士 在原 一志 公認会計士 5名 アシスタント 3名 AOSデータ株式会社 DF専門家,http://www.daisanshaiinkai.com/2023/page/2/
2023,3228,東証プライム,3228 東証プライム,株式会社三栄建築設計,太陽,2023/06/22,2023/06/22 2023/08/14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230622_daisansha3228.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230814_daisansha3228.pdf,2023/08/15,2023/08/15 2023/10/03,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230815_daisansha3228.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/231003_daisansha3228.pdf,（１）当社が東京都公安委員会から東京都暴力団排除条例第27条に基づく勧告を受けるに至る原因となった、元代表取締役である小池信三氏が、当社の事業に関し、2021年3月25日、指定暴力団住吉会系の暴力団組員に対し額面約189万円の小切手を交付し、もって規制対象者に利益を供与した事実に関する調査 （２）上記（１）に類似する事案の有無に関する調査 （３）本件に関する当社のコンプライアンス体制及びコーポレートガバナンス体制の状況 （４）原因究明及び再発防止策の提言,委員長：（平河町法律事務所 弁護士） 安田 博延 委員：（弁護士法人ほくと総合法律事務所 弁護士） 中原 健夫 委員：（弁護士法人ほくと総合法律事務所 弁護士） 倉橋 博文 委員：（東京靖和綜合法律事務所 弁護士） 田中 克幸 委員：（新都総合法律事務所 弁護士） 板橋 喜彦,新都総合法律事務所 弁護士 森 円香 東京靖和綜合法律事務所 弁護士 山田 隼史 弁護士法人ほくと総合法律事務所 弁護士 千葉 恵介 岩永 航 若狹 周作 株式会社foxcale,http://www.daisanshaiinkai.com/2023/page/2/
2023,1447,東証グロース,1447 東証グロース,ITbookホールディングス株式会社,ナカチ,2023/06/16,2023/06/16 2023/06/29 2023/08/10 2023/08/16,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230616_chousa1447.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230629_chousa1447.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230810_chousa1447.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230816_chousa1447.pdf,2023/08/31,2023/08/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230831_chousa1447.pdf,＜特別調査委員会＞ （１）本件に関する事実関係の調査 （２）本件に類似する事案の存否及び事実関係の調査 （３）当社の連結財務諸表への影響額の算定 （４）本件が生じた原因の分析と再発防止策 （５）その他、当委員会が必要と認めた事項,委員長：（アンダーソン・毛利・友常法律事務所外国法共同事業 弁護士） 三宅 英貴 委員：（株式会社KPMG FAS 取締役パートナー 公認会計士） 髙岡 俊文 委員：（株式会社KPMG FAS 執行役員パートナー 弁護士・公認会計士） 岩田 知孝,アンダーソン・毛利・友常法律事務所外国法共同事業 弁護士 大西 良平 高橋 祐太朗 髙田 将寛 松島 悠太 株式会社KPMG FAS 公認会計士 須賀 永治 水野 宏之 床井 宏行 株式会社KPMG FAS 弁護士・公認会計士 塩野 祐輝 株式会社KPMG FAS 永野 義昇 ほか 11名,http://www.daisanshaiinkai.com/2023/page/2/
2023,9263,東証スタンダード,9263 東証スタンダード,株式会社ビジョナリーホールディングス,PwCあらた,2023/06/05,2023/06/05 2023/08/07,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230605_chousa9263.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/23807_chousa9263.pdf,2023/07/26,2023/07/26 2023/08/21,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230726_chousa9263.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230821_chousa9263.pdf,＜責任調査委員会＞ （１）星﨑氏が当社代表取締役に就任した 2014年4月期以降の当社取締役（監査等委員を含む。）、監査役、及び当社と委任契約を締結していた委任型の執行役員について、本件事案に関連して、責任調査対象者の職務執行に関する任務懈怠責任の有無等を原則として第三者委員会の調査結果に基づき検討し、損害賠償責任を含めた責任の在り方について、当社が適切かつ公正な判断を行うこと （２）当社と雇用契約を締結していた雇用型の執行役員及び責任調査対象者とすることが合理的と判断された当社及び当社グループの従業員について、原則として第三者委員会の調査結果を踏まえ、責任調査対象者の本件事案に係る責任の度合い等について助言を受けること,委員長：（岩田合同法律事務 弁護士） 伊藤 広樹 委員：（岩田合同法律事務 弁護士） 冨田 雄介 委員：（坂朋法律事務所 弁護士／公認会計士） 坂本 朋博,岩田合同法律事務所 弁護士 森 駿介 北川 弘樹 豊岡 啓人 松橋 翔 藤原 未彩 野口 大資 鈴木 隆世 丸山 英明 鈴木 莉子,http://www.daisanshaiinkai.com/2023/page/2/
2023,6594,東証プライム,6594 東証プライム,ニデック株式会社,京都,2023/06/02,2023/06/02,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230602_chousa6594.pdf,2023/06/16,2023/06/16,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230616_chousa6594.pdf,＜外部調査委員会＞ （１）本件自己株式取得等に関する事実関係の調査 （２）発生原因の究明 （３）関係者等の責任の検討 （４）再発防止策の提言,委員長：（のぞみ総合法律事務所 弁護士・公認不正検査士） 結城 大輔 委員：（のぞみ総合法律事務所 弁護士） 川西 風人 委員：（のぞみ総合法律事務所 弁護士） 吉田 元樹,のぞみ総合法律事務所 弁護士・公認不正検査士 小林 敬正 のぞみ総合法律事務所 弁護士 白水 裕基,http://www.daisanshaiinkai.com/2023/page/2/
2023,1976,東証プライム,1976 東証プライム,明星工業株式会社,EY新日本,2023/06/02,2023/06/02,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230602_chousa1976.pdf,2023/06/08,2023/06/08,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/06/230608_chousa1976.pdf,＜社内調査委員会＞ 本事案の事実関係の確認及び本事案に類似する事象の有無などについて調査,,,http://www.daisanshaiinkai.com/2023/page/2/
2023,1821,東証プライム,1821 東証プライム,三井住友建設株式会社,EY新日本,2023/05/31,2023/05/31 2023/09/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230531_chousa1821.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230929_chousa1821.pdf,2023/11/08,2023/11/08,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/231108_chousa1821.pdf,＜調査委員会＞ 本工事の損失発生についての原因究明及び有益な再発防止策の提言,委員長：当社元常勤監査役 委員：（日本大学 理工学部海洋建築工学科 教授） 福井 剛 委員：（芝浦工業大学 建築学部建築学科 教授） 志手 一哉 委員：（森・濱田松本法律事務所 弁護士） 藤原 総一郎 委員：（郷原総合コンプライアンス法律事務所 弁護士） 郷原 信郎,,http://www.daisanshaiinkai.com/2023/page/2/
2023,4061,東証プライム,4061 東証プライム,デンカ株式会社,EY新日本,2023/05/29,2023/05/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/230529_chousa4061.pdf,2023/12/11,2023/12/11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2023/05/231211_chousa4061.pdf,＜外部調査委員会＞ （１）東洋スチレンにおいて判明した UL 認証・CMJ 登録をめぐる不適切行為の事案調査 （２）デンカおよびその子会社における UL 認証・CMJ 登録をめぐるその他の不適切行為・不適合事案、また、他の法令・認証、顧客との契約、社内ルールなどの関係での不適合事案の網羅的探索調査 （３）上記（１）（２）の調査結果を踏まえた原因究明と再発防止策の検討,委員長：（倉橋法律事務所 弁護士） 倉橋 雄作 委員：（日比谷パーク法律事務所 弁護士） 松山 遙 委員：（株式会社KPMG FAS 公認会計士） 西嶌 宏之,日比谷パーク法律事務所 弁護士 小川 直樹 北折 俊英 正司 佳樹 株式会社KPMG FAS 水上 浩 吉岡 一真 山田 昂輝 伊藤 希珠 Chowwen Yang 板倉 太郎 梶谷 惠梨 畔栁 伊吹ほか,http://www.daisanshaiinkai.com/2023/page/2/
